,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79
9777087,3.89562832589e-07,3.89562832589e-07,3.89562832589e-07,0.0188162743769,3.89562832589e-07,3.89562832589e-07,3.89562832589e-07,0.000935340361047,0.133152965742,0.00366228018917,3.89562832589e-07,0.00716834568248,3.89562832589e-07,0.00300002337377,0.018387755261,3.89562832589e-07,3.89562832598e-07,3.89562832589e-07,3.89562832589e-07,3.89562832589e-07,3.89562832589e-07,0.00432453700457,0.0013638594769,3.89562832589e-07,3.89562832589e-07,3.89562832589e-07,3.89562832589e-07,3.89562832589e-07,0.0197901814584,0.0107523237423,0.0123884876392,0.151579287723,0.0684465792488,3.89562832589e-07,0.215155942002,3.89562832589e-07,3.89562832589e-07,3.89562832589e-07,3.89562832589e-07,0.146320189483,0.0282436949256,3.89562832589e-07,3.89562832589e-07,3.89562832589e-07,0.00864868444631,3.89562832589e-07,3.89562832589e-07,3.89562832589e-07,3.89562832589e-07,3.89562832589e-07,3.89562832589e-07,3.89562832589e-07,3.89562832589e-07,0.00381810532221,3.89562832589e-07,3.89562832589e-07,3.89562832589e-07,3.89562832589e-07,3.89562832598e-07,3.89562832589e-07,3.89562832589e-07,3.89562832589e-07,3.89562832589e-07,3.89562832589e-07,3.89562832589e-07,0.0567986505543,3.89562832589e-07,0.0160893345488,0.020335569424,3.89562832589e-07,3.89562832589e-07,0.00264941682444,3.89562832589e-07,3.89562832589e-07,0.0403590990191,3.89562832589e-07,3.89562832589e-07,3.89562832589e-07,0.00763582108158,0.000156214695868
2015586,2.83504570094e-07,2.83504570094e-07,2.83504570094e-07,0.000113685332608,2.83504570094e-07,2.83504570094e-07,2.835045701e-07,2.83504570094e-07,2.83504570093e-07,2.83504570094e-07,0.00116265224195,0.001304404527,2.83504570094e-07,2.83504570094e-07,2.83504570093e-07,2.83504570093e-07,0.00447965571205,2.83504570094e-07,0.00121935315597,0.000283788074664,0.000142035789617,2.83504570094e-07,2.83504570093e-07,2.83504570093e-07,2.83504570093e-07,0.00155955864009,2.83504570094e-07,2.83504570094e-07,2.83504570094e-07,2.835045701e-07,0.0260543534962,0.0185414823887,0.0111703635663,2.83504570094e-07,0.357442845479,2.83504570093e-07,2.83504570093e-07,2.83504570094e-07,2.83504570094e-07,2.83504570093e-07,0.0270749699485,2.83504570094e-07,2.83504570093e-07,2.83504570094e-07,0.141610816266,2.83504570093e-07,2.83504570094e-07,2.83504570094e-07,2.83504570094e-07,0.000340488988683,2.83504570094e-07,2.83504570094e-07,2.83504570094e-07,2.83504570093e-07,2.83504570094e-07,2.83504570094e-07,2.83504570093e-07,2.83504570093e-07,0.00595387947654,2.83504570093e-07,2.83504570094e-07,2.83504570093e-07,2.83504570094e-07,2.83504570093e-07,2.83504570094e-07,0.00394099702887,2.83504570094e-07,0.02554404527,2.86339615795e-05,2.83504570093e-07,2.835045701e-07,0.00138945589803,2.83504570093e-07,2.83504570094e-07,0.0686934408383,2.83504570093e-07,0.296914619764,2.83504570094e-07,0.00501831439523,2.835045701e-07
10822931,3.46634868695e-07,0.00603179335016,3.46634868695e-07,3.46634868695e-07,0.000936260780344,0.00845823743102,3.46634868702e-07,0.00149087657026,3.46634868695e-07,0.00208015584704,3.46634868694e-07,3.46634868695e-07,3.46634868695e-07,0.00298140650564,3.46634868695e-07,3.46634868695e-07,3.46634868695e-07,3.46634868695e-07,0.00603179335016,0.00149087657026,3.46634868695e-07,3.46634868695e-07,3.46634868694e-07,3.46634868694e-07,3.46634868694e-07,3.46634868695e-07,3.46634868695e-07,0.000693616372258,3.46634868695e-07,0.0543873575331,0.0346984969912,0.222574595824,0.00398664762486,3.46634868695e-07,0.141635353984,3.46634868695e-07,0.0175400709908,3.46634868695e-07,3.46634868695e-07,0.0248887302071,3.46634868702e-07,3.46634868695e-07,3.46634868695e-07,3.46634868695e-07,0.00249611768947,3.46634868694e-07,3.46634868695e-07,0.016950791714,3.46634868695e-07,3.46634868694e-07,3.46634868695e-07,0.0053038601259,3.46634868695e-07,0.00540785058651,3.46634868694e-07,3.46634868695e-07,3.46634868695e-07,3.46634868695e-07,3.46634868695e-07,3.46634868695e-07,0.0184759851363,3.46634868694e-07,3.46634868695e-07,3.46634868694e-07,3.46634868695e-07,0.105723981587,3.46634868695e-07,0.0510596627936,3.46634868695e-07,3.46634868695e-07,3.46634868694e-07,0.00863155486537,3.46634868695e-07,0.010330065722,0.202885735282,0.0142123762514,3.50101217382e-05,3.46634868695e-07,0.0285630598153,3.46634868695e-07
1490783,0.0178791618541,0.00514242467393,2.63700562737e-07,2.63700562737e-07,2.63700562737e-07,2.63700562737e-07,0.00414036253553,2.63700562737e-07,0.0399245288989,0.181426250864,0.00872875232716,0.00379755180398,2.63700562737e-07,0.015453116677,0.0217291900701,2.63700562737e-07,0.0487321276944,0.000132113981931,0.000870475557595,2.63700562737e-07,2.63700562737e-07,2.63700562737e-07,2.63700562737e-07,2.63700562737e-07,2.63700562737e-07,0.00392940208534,2.63700562737e-07,0.00348111112869,2.63700562737e-07,0.0111811675606,0.0198832861309,2.63700562737e-07,2.63700562737e-07,2.63700562737e-07,0.00804313086404,0.00617085686861,0.00474687382983,2.63700562737e-07,2.63700562737e-07,0.00406125236671,2.63700562737e-07,2.63700562737e-07,2.63700562737e-07,2.63700562737e-07,2.63700562737e-07,0.012183229699,2.63700562737e-07,0.0153476364519,2.63700562737e-07,2.63700562737e-07,2.63700562737e-07,0.00959896418419,0.0173517607287,0.0269768312686,2.63700562737e-07,2.63700562737e-07,0.00730476928838,0.00255815915911,0.00524790489903,2.63700562737e-07,0.0192767748366,2.63700562737e-07,2.63700562737e-07,2.63700562737e-07,0.000343074432121,2.63700562737e-07,0.201968524701,0.0898957855376,0.0027691196093,2.63700562737e-07,0.00453591337964,2.63700562737e-07,2.63700562737e-07,0.104135615925,0.0587527490784,2.63700562737e-07,2.63700562737e-07,0.0122887099241,2.63700562737e-07,2.63700562737e-07
8641221,9.87090826174e-08,0.00256653485714,9.87090826175e-08,9.87090826175e-08,0.0096735888056,9.87090826174e-08,9.87090826174e-08,0.00715650719885,9.87090826175e-08,9.87090826175e-08,9.87090826175e-08,9.87090826174e-08,7.90659751766e-05,9.87090826174e-08,0.00530077644564,9.87090826175e-08,0.0725414035247,0.0138292411838,9.87090826175e-08,0.00562651641828,9.87090826174e-08,9.87090826175e-08,0.00619902909746,0.00176699128794,9.87090826174e-08,9.87090826174e-08,9.87090826174e-08,9.96961734437e-06,9.87090826175e-08,0.0352984666531,0.0469165256772,0.0455049857958,0.020886940591,0.012516410385,0.0178664426629,9.87090826175e-08,0.16643348291,9.87090826197e-08,0.000740416828714,0.208226908491,0.0136910484681,9.87090826175e-08,9.87090826174e-08,9.87090826175e-08,0.00529090553738,4.94532503914e-05,9.87090826174e-08,0.0437578350334,0.00971307243865,9.87090826174e-08,9.87090826174e-08,9.87090826175e-08,9.87090826174e-08,0.0409742389036,9.87090826175e-08,9.87090826175e-08,9.87090826197e-08,9.87090826174e-08,0.00181634582925,0.0167115463962,0.00273434029759,0.00172750765489,9.87090826175e-08,0.00119447860875,0.00196440945317,0.0984426668035,9.87090826174e-08,9.87090826175e-08,9.87090826175e-08,9.87090826175e-08,9.87090826174e-08,0.00675179996012,4.94532503914e-05,9.87090826175e-08,0.0186462444155,0.0491473509443,0.00430381471121,9.87090826175e-08,0.000819384094808,0.00306995117849
1876478,2.04370253501e-07,2.04370253501e-07,2.04370253501e-07,2.04370253501e-07,2.04370253501e-07,2.04370253501e-07,2.04370253501e-07,2.04370253501e-07,2.04370253501e-07,0.108827364359,2.04370253501e-07,2.04370253501e-07,2.06413956036e-05,0.0230736059905,2.04370253501e-07,2.04370253501e-07,0.128201664391,0.00143079614476,2.04370253501e-07,2.04370253501e-07,0.00173735152501,2.04370253501e-07,2.04370253501e-07,2.04370253501e-07,2.04370253501e-07,2.04370253501e-07,2.04370253501e-07,2.04370253501e-07,0.00400586133887,0.00745971862303,0.0220313176976,0.00179866260106,2.04370253501e-07,0.00145123317011,0.00247308443761,2.04370253501e-07,0.0148987958505,2.04370253501e-07,2.04370253501e-07,2.04370253501e-07,2.04370253501e-07,2.04370253501e-07,0.00102205563776,2.04370253501e-07,2.04370253501e-07,2.04370253501e-07,2.04370253501e-07,0.0394436632959,2.04370253501e-07,2.04370253501e-07,2.04370253501e-07,2.04370253505e-07,2.04370253501e-07,2.04370253501e-07,2.04370253501e-07,2.04370253501e-07,0.00768452590189,0.00703054109068,2.04370253505e-07,2.04370253501e-07,0.319451347617,2.04370253501e-07,2.04370253501e-07,2.04370253501e-07,2.04370253505e-07,2.04370253501e-07,2.04370253501e-07,0.0629258054232,2.04370253501e-07,2.04370253501e-07,2.04370253501e-07,2.04370253501e-07,0.0259756635902,0.168360419204,0.0450638452672,0.00562038634153,2.04370253501e-07,2.04370253501e-07,2.04370253501e-07,2.04370253501e-07
6520146,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,0.00954352922296,2.86583863036e-07,2.86583863036e-07,0.00598988932131,2.86583863036e-07,0.0209782253581,2.86583863036e-07,2.86583863042e-07,0.00876975279276,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.89449701666e-05,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863042e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,0.320315070299,2.86583863036e-07,2.86583863036e-07,0.627446996315,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863042e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,0.000573454309935,2.86583863036e-07,2.86583863036e-07,2.86583863042e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,0.00633378995696,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07,2.86583863036e-07
9719173,1.57816327046e-07,1.57816327049e-07,1.57816327046e-07,1.57816327046e-07,1.57816327046e-07,1.57816327046e-07,1.57816327046e-07,0.000694549655329,1.57816327046e-07,1.57816327046e-07,1.57816327046e-07,1.57816327046e-07,0.000994400676716,1.57816327046e-07,1.57816327046e-07,1.57816327046e-07,0.0894031070878,0.233663011641,1.57816327046e-07,0.00110487210565,0.00454526803525,0.000947055778603,1.57816327046e-07,0.00939022927556,1.57816327046e-07,1.57816327046e-07,1.57816327046e-07,1.57816327046e-07,1.57816327046e-07,0.013856431331,0.0153083415398,1.57816327046e-07,0.00583936191703,0.0252981150418,1.57816327046e-07,1.57816327046e-07,0.0108263578517,1.57816327046e-07,0.00306179456102,0.0507223253289,0.00669157008307,1.57816327046e-07,0.194082676817,1.57816327046e-07,1.57816327046e-07,1.57816327046e-07,1.57816327046e-07,0.0813071295104,0.00293554149938,1.57816327046e-07,1.57816327046e-07,1.57816327046e-07,0.00897990682524,0.00140472312704,0.00845911294599,0.000221100674191,1.57816327046e-07,0.0274601987223,0.00774893947428,0.0442202926546,1.57816327046e-07,0.0172810456279,0.00157832108679,1.57816327046e-07,0.0566877824912,0.0287858558695,1.57816327046e-07,0.00492402722016,1.57816327046e-07,0.00724392722774,1.57816327046e-07,1.57816327046e-07,1.57816327046e-07,1.57816327046e-07,0.00315648435725,0.0311688824079,1.57816327046e-07,1.57816327046e-07,1.57816327046e-07,1.57816327046e-07
11603167,6.14560159294e-07,6.14560159294e-07,0.0313431826842,6.14560159294e-07,6.14560159293e-07,6.14560159294e-07,6.14560159294e-07,6.14560159293e-07,6.14560159294e-07,6.14560159293e-07,6.14560159294e-07,6.14560159294e-07,6.14560159293e-07,6.14560159294e-07,6.14560159293e-07,6.14560159294e-07,0.0739322017232,6.14560159294e-07,6.14560159293e-07,6.14560159294e-07,6.14560159293e-07,6.20705760887e-05,6.14560159294e-07,0.131209208569,6.14560159294e-07,6.14560159294e-07,6.14560159294e-07,6.14560159294e-07,0.00467127177079,0.0102637692204,0.119594021559,0.00768261655133,0.0623784707285,0.0157333546381,0.000799542767241,6.14560159294e-07,0.00307341535663,0.00528583193009,0.0272870856328,0.032326478939,0.0146886023673,6.14560159294e-07,0.0804465394117,6.14560159294e-07,6.14560159294e-07,6.14560159293e-07,6.14560159294e-07,0.07669772244,6.14560159294e-07,6.14560159293e-07,6.14560159294e-07,6.14560159293e-07,0.000860998783171,6.14560159294e-07,0.0313431826842,6.14560159293e-07,6.14560159293e-07,0.0182530512912,0.00159847097432,0.0717197851498,6.14560159294e-07,6.14560159293e-07,6.14560159293e-07,6.14560159294e-07,0.0167781069089,0.074976953994,6.14560159294e-07,0.0214487641195,6.14560159294e-07,0.00989503312479,6.14560159294e-07,6.14560159294e-07,6.14560159294e-07,6.14560159294e-07,0.009710665077,0.0393939207709,0.00454835973893,6.14560159294e-07,6.14560159294e-07,0.0019672070699
IA629,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,0.0311085663499,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,0.012649552198,0.0538405004444,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,0.0138459697819,1.70916797703e-06,1.70916797703e-06,0.100158952622,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,0.0427309085937,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,0.0135041361865,1.70916797703e-06,0.0593098379709,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,0.506086347166,1.70916797703e-06,1.70916797703e-06,0.0227336432625,1.70916797703e-06,1.70916797703e-06,1.70916797703e-06,0.143913652834,1.70916797703e-06
9777341,5.88692396449e-07,5.88692396448e-07,0.00947853627523,5.88692396449e-07,5.88692396449e-07,5.88692396449e-07,5.88692396449e-07,0.000412673369911,5.88692396449e-07,5.88692396449e-07,5.88692396449e-07,5.88692396449e-07,0.000942496526715,0.00370935079003,0.0895995714319,5.88692396449e-07,5.88692396462e-07,0.00794793604446,5.88692396449e-07,5.88692396449e-07,5.88692396449e-07,5.88692396449e-07,5.94579320413e-05,0.00412143546754,5.88692396449e-07,5.88692396449e-07,5.88692396448e-07,5.88692396449e-07,5.88692396448e-07,0.0295529469941,0.0463306802929,5.88692396449e-07,5.88692396449e-07,0.0219588150799,5.88692396449e-07,5.88692396449e-07,0.201097911319,5.88692396462e-07,5.88692396448e-07,0.105670873855,5.88692396449e-07,0.00206101207997,5.88692396448e-07,5.88692396449e-07,5.88692396449e-07,0.0160130218758,5.88692396448e-07,0.0981944804201,5.88692396448e-07,5.88692396449e-07,5.88692396448e-07,5.88692396448e-07,5.88692396448e-07,5.88692396448e-07,5.88692396449e-07,5.88692396449e-07,5.88692396449e-07,5.88692396448e-07,0.0675236065651,0.000589281088845,0.00347387383145,5.88692396448e-07,0.00211988131961,5.88692396448e-07,0.193091694728,0.0253732309793,5.88692396448e-07,0.0649922292604,5.88692396449e-07,5.88692396449e-07,5.88692396449e-07,5.88692396449e-07,5.88692396448e-07,5.88692396449e-07,5.88692396449e-07,0.00123684272494,0.000589281088845,5.88692396449e-07,5.88692396449e-07,0.00382708926931
IA631,0.000142022667006,4.71836103011e-07,4.71836103011e-07,4.71836103011e-07,0.00368079343959,4.71836103011e-07,4.71836103011e-07,4.71836103011e-07,4.71836103011e-07,0.0183548962432,4.71836103011e-07,0.0809203635025,4.71836103011e-07,0.000566675159717,0.0918197774821,4.71836103011e-07,0.036803687871,4.71836103011e-07,4.71836103011e-07,4.71836103011e-07,4.71836103011e-07,0.221338787759,0.00523785257953,0.000849776821523,4.71836103011e-07,4.71836103011e-07,4.71836103011e-07,4.71836103011e-07,0.00250120318206,0.00349205899839,0.000142022667006,4.71836103011e-07,0.00509630174862,0.0146273910295,0.0226014211703,4.71836103011e-07,0.0101449480508,4.71836103011e-07,4.71836103011e-07,0.0715308250526,0.00160471458634,0.00802168558729,0.0102864988817,4.71836103011e-07,0.0368980550916,0.00910690862422,4.71836103011e-07,0.0302923496494,0.00028357349791,4.71836103011e-07,0.000896960431824,4.71836103011e-07,0.0205253423171,4.71836103011e-07,4.71836103011e-07,4.71836103011e-07,4.71836103011e-07,0.00273712123357,0.0500622823656,4.71836103011e-07,4.71836103011e-07,4.71836103011e-07,0.00726674782248,4.71836103011e-07,0.0975289943285,0.0180717945814,4.71836103011e-07,0.090545820004,4.71836103011e-07,4.71836103011e-07,4.71836103011e-07,4.71836103011e-07,4.71836103011e-07,4.71836103011e-07,0.0220352178467,4.71836103011e-07,0.00320895733658,4.71836103011e-07,4.71836103011e-07,0.000755409600921
8622596,4.82700030893e-07,0.000386642724745,0.00709617315416,4.82700030893e-07,4.82700030893e-07,4.82700030893e-07,4.82700030893e-07,0.0376993551128,0.00637212310782,4.82700030893e-07,4.82700030893e-07,4.82700030893e-07,4.82700030892e-07,4.82700030892e-07,0.0213840940686,4.82700030893e-07,0.0155916936979,4.82700030893e-07,0.00695136314489,0.00810984321903,0.00231744284832,0.00231744284832,4.82700030892e-07,0.0086890832561,0.00405516295953,4.82700030893e-07,4.82700030893e-07,4.82700030893e-07,0.0123576034909,0.0146745636392,0.108559719648,0.017281143806,0.172324393729,4.82700030893e-07,0.0261628243744,4.82700030893e-07,4.82700030892e-07,4.82700030893e-07,4.82700030892e-07,0.198245385388,0.00854427324683,4.82700030893e-07,4.82700030892e-07,4.82700030893e-07,4.82700030893e-07,4.82700030892e-07,4.82700030892e-07,0.0321000347544,0.00357246292864,4.82700030893e-07,4.82700030893e-07,0.000386642724745,4.87527031202e-05,0.00453786299042,4.82700030892e-07,4.82700030893e-07,4.82700030893e-07,9.70227062095e-05,0.00337938291628,0.0270799544331,4.82700030893e-07,4.82700030893e-07,0.0107164233859,4.82700030892e-07,0.0255353143343,0.192597795026,4.82700030893e-07,0.0104268033673,4.82700030893e-07,4.82700030892e-07,4.82700030893e-07,0.00183474281742,4.82700030893e-07,4.82700030893e-07,0.00709617315416,4.82700030893e-07,4.82700030892e-07,0.00144858279271,4.82700030893e-07,4.82700030893e-07
1038530,7.29087226538e-08,7.29087226537e-08,7.29087226538e-08,7.29087226538e-08,0.00063437879581,7.29087226537e-08,0.000896850197364,7.29087226538e-08,7.29087226538e-08,0.0333776861396,7.29087226538e-08,0.0125549549497,7.29087226538e-08,0.208956472034,7.29087226538e-08,7.29087226537e-08,0.0350327141439,7.29087226537e-08,7.29087226538e-08,7.29087226537e-08,0.00126139381063,7.29087226537e-08,0.00485579383746,7.29087226538e-08,7.29087226537e-08,7.29087226538e-08,7.29087226538e-08,7.29087226537e-08,0.0112790523033,0.00706492813387,7.29087226554e-08,7.29087226538e-08,7.29087226537e-08,0.00112286723759,0.00166239178523,0.00137075689461,7.29087226538e-08,7.29087226538e-08,7.29087226537e-08,0.0124383009935,0.000984340664548,7.29087226537e-08,7.29087226537e-08,0.0360607271333,0.00207797150435,7.29087226538e-08,0.585282134884,0.00630667741827,0.000102145120438,7.29087226538e-08,7.29087226538e-08,0.00188840882546,7.29087226538e-08,0.0102364575693,7.29087226538e-08,7.29087226538e-08,7.29087226538e-08,0.00129784817196,7.29087226554e-08,0.00517659221714,2.92363977842e-05,7.29087226538e-08,7.29087226538e-08,2.92363977842e-05,0.00738572651355,7.29087226538e-08,7.29087226537e-08,0.00363821816915,7.29087226538e-08,7.29087226537e-08,7.29087226538e-08,7.29087226538e-08,7.29087226538e-08,0.000284416927072,0.00263936866879,0.00210713499342,0.00196131754811,7.29087226537e-08,7.29087226537e-08,7.29087226538e-08
8593438,1.68367742088e-07,1.68367742087e-07,1.68367742088e-07,0.213288424044,1.68367742088e-07,1.68367742088e-07,1.68367742088e-07,1.68367742088e-07,0.282874811849,0.000656802561884,1.68367742088e-07,0.0224604251622,0.00171751933704,1.68367742087e-07,0.0726171755301,1.68367742088e-07,0.051234472285,0.00483232256565,1.68367742088e-07,1.68367742087e-07,0.00234047998276,0.0977208058754,0.01889102903,1.68367742088e-07,1.68367742088e-07,1.68367742087e-07,1.68367742087e-07,1.68367742087e-07,0.00232364320855,1.68367742091e-07,1.68367742087e-07,1.68367742088e-07,1.68367742088e-07,1.68367742088e-07,0.0101527432156,6.75154645771e-05,1.68367742087e-07,1.68367742088e-07,1.68367742088e-07,0.00335068643528,0.00131343675603,1.68367742087e-07,0.0033843599837,1.68367742087e-07,0.0215512393549,1.68367742088e-07,1.68367742088e-07,1.68367742088e-07,1.68367742087e-07,1.68367742087e-07,1.68367742088e-07,0.00234047998276,1.68367742087e-07,0.00365374837104,1.68367742087e-07,1.68367742088e-07,0.000269556755082,1.68367742087e-07,1.68367742091e-07,1.68367742091e-07,1.68367742088e-07,0.000101189012995,1.68367742087e-07,1.68367742088e-07,0.00375476901629,1.68367742087e-07,1.68367742087e-07,0.0168706161249,0.154629102701,1.68367742088e-07,1.68367742087e-07,1.68367742088e-07,1.68367742088e-07,1.68367742088e-07,0.00257619482168,1.68367742088e-07,1.68367742088e-07,0.00501752708195,1.68367742088e-07,1.68367742088e-07
8956176,4.02023302879e-08,4.02023302888e-08,0.00289862821609,4.02023302878e-08,4.02023302879e-08,4.02023302878e-08,4.02023302879e-08,4.02023302888e-08,4.02023302879e-08,0.00680227448704,4.02023302879e-08,0.000156829290453,4.02023302879e-08,4.02023302878e-08,0.00962849830628,4.02023302878e-08,0.0666756049848,0.000948815197124,0.000574933525447,0.00211468277547,4.02023302879e-08,4.02023302879e-08,0.00297501264363,0.00109354358616,4.02023302878e-08,4.02023302878e-08,8.44650959348e-05,4.02023302878e-08,4.02023302878e-08,4.02023302879e-08,4.02023302879e-08,4.02023302879e-08,0.00175286180288,0.000735742846598,4.02023302878e-08,4.02023302879e-08,0.00508965521677,0.0173312647894,4.02023302879e-08,0.0140427141719,0.00053071096213,4.02023302879e-08,0.1175194921,4.02023302878e-08,0.00263329283619,0.00173276063774,4.02023302879e-08,0.0793674806566,4.02023302879e-08,4.02023302879e-08,0.000591014457562,4.02023302888e-08,0.0339830699947,4.02023302879e-08,0.00645653444656,4.02023302879e-08,0.0149673677685,0.0102154523285,0.0880592244649,0.00333281338319,4.02023302879e-08,0.00880033030235,0.0482227353826,4.02023302879e-08,0.0645448814795,0.026903439631,4.02023302879e-08,0.0795845732402,4.02023302879e-08,0.000526690729101,4.02023302879e-08,4.02023302878e-08,4.02023302888e-08,4.02023302879e-08,0.00130259570366,2.01413674742e-05,0.00210262207639,4.02023302879e-08,4.02023302879e-08,0.275695560617
3348819,8.24091151074e-08,0.000395646161631,8.24091151073e-08,0.00186252841054,0.000354441604077,8.24091151074e-08,0.00072528262206,0.000923064498318,0.0182207377594,0.00178011929544,0.000914823586807,8.24091151074e-08,8.24091151073e-08,0.0094276851774,0.21618391407,8.24091151073e-08,0.0425973540081,8.24091151074e-08,8.24091151073e-08,0.000560464391845,0.0143722320838,0.00134335098537,8.24091151074e-08,0.000898341763786,0.000964269055872,8.24091151074e-08,8.24091151074e-08,8.24091151074e-08,0.49154573129,0.00501879751916,0.00165650562277,8.24091151092e-08,0.00698013445871,8.24091151092e-08,0.00388979264218,8.24091151074e-08,8.24091151092e-08,8.24091151074e-08,8.24091151073e-08,0.0220445207003,0.00843877579611,8.24091151074e-08,0.000733523533571,0.00487046111196,0.000214346108394,8.24091151074e-08,0.020280965637,0.0138118501011,0.000511018922781,8.24091151074e-08,8.24091151092e-08,8.24091151074e-08,8.24091151073e-08,0.000782969002635,8.24091151073e-08,8.24091151074e-08,0.000403887073141,0.00050277801127,8.24091151074e-08,0.0391856166427,0.00028027340048,0.000247309754437,0.000214346108394,8.24091151073e-08,0.0442620181333,0.00372497441197,0.000428609807674,8.24091151242e-08,0.00477981108534,0.000807691737168,8.24091151074e-08,8.24091151074e-08,8.24091151074e-08,8.24091151073e-08,0.01026001724,0.00211799666738,8.24091151074e-08,0.000478055276738,8.24091151074e-08,8.24091151074e-08
8908968,4.02126444639e-07,4.02126444639e-07,4.02126444639e-07,4.02126444639e-07,4.02126444639e-07,4.02126444639e-07,4.02126444639e-07,4.02126444639e-07,0.0202273622918,0.0120239828212,4.02126444639e-07,0.0532821560411,4.02126444639e-07,0.00671591375192,0.326647713107,4.02126444639e-07,0.0725038000949,0.000724229726795,4.02126444639e-07,4.02126444639e-07,0.00132741939375,0.00993292530903,4.02126444639e-07,4.02126444639e-07,4.02126444639e-07,4.02126444639e-07,4.02126444639e-07,4.02126444639e-07,0.292748453824,0.00193060906071,4.02126444648e-07,0.0011665688159,0.000844867660187,4.02126444639e-07,4.02126444639e-07,4.02126444639e-07,0.0106567529094,4.02126444639e-07,4.02126444639e-07,0.069045512671,0.00301635046124,4.02126444639e-07,4.02126444639e-07,0.00148826997161,4.02126444639e-07,4.02126444639e-07,0.00587144821818,0.0145171667779,8.08274153725e-05,4.02126444639e-07,4.02126444639e-07,4.02126444639e-07,4.02126444639e-07,4.02126444639e-07,4.02126444639e-07,4.02126444639e-07,4.02126444639e-07,4.02126444639e-07,0.00711804019656,4.02126444648e-07,4.02126444639e-07,4.02126444639e-07,4.02126444639e-07,4.02126444639e-07,0.0533625813301,4.02126444639e-07,4.02126444639e-07,0.0211522531145,4.02126444639e-07,4.02126444639e-07,4.02126444639e-07,4.02126444639e-07,4.02126444639e-07,4.02126444639e-07,0.00587144821818,0.00772122986352,4.02126444639e-07,4.02126444639e-07,4.02126444639e-07,4.02126444639e-07
